id,ClusterID,Title,Authors,Venue,Year,Citations,Source,predictClusterId
12429,1802999, Crowdsourcing applications and platforms: A data management perspective," A Doan,  Michael J Franklin,  Donald Kossmann,  Tim Kraska", Proceedings of the VLDB Endowment,2011,38.0,GoogleScholar,1316723.0
12438,1803002, Interactive data exploration using semantic windows," Alexander Kalinin,  Ugur Cetintemel,  Stan Zdonik",Proceedings of the 2014 ACM SIGMOD international conference on Management of data,2014,27.0,GoogleScholar,1316724.0
12444,1803003," Tupleware:"" Big"" Data; Big Analytics; Small Clusters."," Andrew Crotty,  Alex Galakatos,  Kayhan Dursun,  Tim Kraska,  Ugur etintemel,  Stanley B Zdonik", CIDR,2015,26.0,GoogleScholar,1316725.0
12445,1803004,Generalized scale independence through incremental precomputation,"Michael Armbrust,Eric Liang,Tim Kraska,Armando Fox,Michael J. Franklin,David A. Patterson",SIGMOD Conference,2013,25.0,GoogleScholar,1316726.0
12452,1803006, Vizdom: Interactive analytics through pen and touch," Andrew Crotty,  Alex Galakatos,  Emanuel Zgraggen,  Carsten Binnig,  Tim Kraska", Proceedings of the VLDB Endowment,2015,21.0,GoogleScholar,1316727.0
12455,1803007, Stale view cleaning: Getting fresh answers from stale materialized views," Sanjay Krishnan,  Jiannan Wang,  Michael J Franklin,  Ken Goldberg,  Tim Kraska", Proceedings of the VLDB Endowment,2015,17.0,GoogleScholar,1316728.0
12461,1803008,Cost-based Fault-tolerance for Parallel Data Processing," Abdallah Salama,  Carsten Binnig,  Tim Kraska,  Erfan Zamanian",Proceedings of the 2015 ACM SIGMOD International Conference on Management of Data,2015,10.0,GoogleScholar,1316729.0
12466,1803009,Estimating the Impact of Unknown Unknowns on Aggregate Query Results," Yeounoh Chung,  Michael Lind Mortensen,  Carsten Binnig,  Tim Kraska",Proceedings of the 2016 International Conference on Management of Data,2016,9.0,GoogleScholar,1316730.0
12471,1806132,PLANET: making progress with commit processing in unpredictable environments,"Gene Pang,Tim Kraska,Michael J. Franklin,Alan Fekete",SIGMOD Conference,2014,9.0,GoogleScholar,1316731.0
12476,1803011, Making the case for query-by-voice with echoquery," Gabriel Lyons,  Vinh Tran,  Carsten Binnig,  Ugur Cetintemel,  Tim Kraska",Proceedings of the 2016 International Conference on Management of Data,2016,8.0,GoogleScholar,1316732.0
12481,1803012, Controlling false discoveries during interactive data exploration," Zheguang Zhao,  Lorenzo De Stefani,  Emanuel Zgraggen,  Carsten Binnig,  Eli Upfal,  Tim Kraska",Proceedings of the 2017 ACM International Conference on Management of Data,2017,7.0,GoogleScholar,1316733.0
12486,1803013, Machine Learning and Databases: The Sound of Things to Come or a Cacophony of Hype?," Christopher R,  Divy Agrawal,  Magdalena Balazinska,  Michael Cafarella,  Michael Jordan,  Tim Kraska",Proceedings of the 2015 ACM SIGMOD International Conference on Management of Data,2015,7.0,GoogleScholar,1316734.0
12491,1803014, Should we all be teaching intro to data science instead of intro to databases?," Bill Howe,  Michael J Franklin,  Juliana Freire,  James Frew,  Tim Kraska,  Raghu Ramakrishnan",Proceedings of the 2014 ACM SIGMOD international conference on Management of data,2014,7.0,GoogleScholar,1316735.0
12496,1803015, The end of a myth: distributed transactions can scale," Erfan Zamanian,  Carsten Binnig,  Tim Harris,  Tim Kraska", Proceedings of the VLDB Endowment,2017,5.0,GoogleScholar,1316736.0
12500,1803016, Privateclean: Data cleaning and differential privacy," Sanjay Krishnan,  Jiannan Wang,  Michael J Franklin,  Ken Goldberg,  Tim Kraska",Proceedings of the 2016 International Conference on Management of Data,2016,5.0,GoogleScholar,1316737.0
12503,1803017, Crowdsourcing enumeration queries: Estimators and interfaces," Beth Trushkowsky,  Tim Kraska,  Michael J Franklin,  Purnamrita Sarkar,  Venketaram Ramachandran", IEEE Transactions on Knowledge and Data Engineering,2015,3.0,GoogleScholar,1316738.0
12505,1803018, Revisiting reuse in main memory database systems," Kayhan Dursun,  Carsten Binnig,  Ugur Cetintemel,  Tim Kraska",Proceedings of the 2017 ACM International Conference on Management of Data,2017,2.0,GoogleScholar,1316739.0
12510,1803019, Revisiting reuse for approximate query processing," Alex Galakatos,  Andrew Crotty,  Emanuel Zgraggen,  Carsten Binnig,  Tim Kraska", Proceedings of the VLDB Endowment,2017,1.0,GoogleScholar,1316740.0
12515,1803020, A data quality metric (DQM): how to estimate the number of undetected errors in data sets,"Yeounoh Chung,Sanjay Krishnan,Tim Kraska",Proceedings of the VLDB Endowment,2017,1.0,GoogleScholar,1316741.0
12520,1803021,Approximate Query Processing for Interactive Data Science,Tim Kraska,SIGMOD Conference,2017,0.0,GoogleScholar,1316742.0
12530,1803023, Data Science Education: We're Missing the Boat; Again," Bill Howe,  Michael Franklin,  Laura Haas,  Tim Kraska,  Jeffrey Ullman",Data Engineering (ICDE); 2017 IEEE 33rd International Conference on,2017,0.0,GoogleScholar,1316743.0
12532,1803025, Dark Data: Are we solving the right problems?," Michael Cafarella,  Ihab F Ilyas,  Marcel Kornacker,  Tim Kraska,  Christopher R",Data Engineering (ICDE); 2016 IEEE 32nd International Conference on,2016,0.0,GoogleScholar,1316744.0
12536,1803026,Pig latin: a not-so-foreign language for data processing," Christopher Olston,  Benjamin Reed,  Utkarsh Srivastava,  Ravi Kumar,  Andrew Tomkins",Proceedings of the 32nd international conference on Very large data bases,2008,2082.0,GoogleScholar,1316745.0
12553,1803030, Building a high-level dataflow system on top of Map-Reduce: the Pig experience,"Alan F. Gates, Olga Natkovich, Shubham Chopra, Pradeep Kamath, Shravan M. Narayanamurthy, Christopher Olston, Benjamin Reed, Santhosh Srinivasan, Utkarsh Srivastava", Proceedings of the VLDB Endowment,2009,466.0,GoogleScholar,1316746.0
12557,1803031,Adaptive precision setting for cached approximate values," Chris Olston,  Boon Thau Loo,  Jennifer Widom", ACM SIGMOD Record,2001,257.0,GoogleScholar,1316747.0
12568,1803033,Best-effort cache synchronization with source cooperation,"Chris Olston, Jennifer Widom",SIGMOD Conference,2002,166.0,GoogleScholar,1316748.0
12578,1803035,Shuffling a stacked deck: the case for partially randomized ranking of search engine results,"Sandeep Pandey, Sourashis Roy, Christopher Olston, Junghoo Cho, Soumen Chakrabarti",Proceedings of the 31st international conference on Very large data bases,2005,89.0,GoogleScholar,1316749.0
12583,1803036,Scheduling shared scans of large data files,"Parag Agrawal,Daniel Kifer,Christopher Olston",PVLDB,2008,86.0,GoogleScholar,1316750.0
12589,1803037,WIC: a general-purpose algorithm for monitoring web information sources," Sandeep Pandey,  Kedar Dhamdhere,  Christopher Olston",VLDB '04,2004,14.0,GoogleScholar,1316751.0
12594,1803038,Generating example data for dataflow programs,"Christopher Olston,Shubham Chopra,Utkarsh Srivastava",SIGMOD Conference,2009,56.0,GoogleScholar,1316752.0
12600,1803039,Scalable query result caching for web applications," Charles Garrod,  Amit Manjhi,  Anastasia Ailamaki,  Bruce Maggs,  Todd Mowry,  Christopher Olston", Proceedings of the VLDB Endowment,2008,48.0,GoogleScholar,1316753.0
12612,1803042, Interactive Analysis of Web-Scale Data.," Christopher Olston,  Edward Bortnikov,  Khaled Elmeleegy,  Flavio Junqueira,  Benjamin Reed", CIDR,2009,33.0,GoogleScholar,1316754.0
12615,1803043,Inspector gadget: a framework for custom monitoring and debugging of distributed dataflows,"Christopher Olston,Benjamin Reed",PVLDB,2011,32.0,GoogleScholar,1316755.0
12621,1803044,CONTROL: continuous output and navigation technology with refinement on-line," Ron Avnur,  Joseph M Hellerstein,  Bruce Lo,  Chris Olston,  Bhaskaran Raman,  Vijayshankar Raman",SIGMOD Conference,1998,30.0,GoogleScholar,1316756.0
12630,1803046,Relaxation in text search using taxonomies," Marcus Fontoura,  Vanja Josifovski,  Ravi Kumar,  Christopher Olston,  Andrew Tomkins,  Sergei Vassilvitskii", Proceedings of the VLDB Endowment,2008,18.0,GoogleScholar,1316757.0
12636,1803047,Parallel Evaluation of Composite Aggregate Queries,"Lei Chen,Christopher Olston,Raghu Ramakrishnan",Data Engineering; 2008. ICDE 2008. IEEE 24th International Conference on,2008,18.0,GoogleScholar,1316758.0
12641,1803048, Invalidation clues for database scalability services," Amit Manjhi,  Phillip B Gibbons,  Anastassia Ailamaki,  Charles Garrod,  Bruce M Maggs,  Todd C Mowry",Data Engineering; 2007. ICDE 2007. IEEE 23rd International Conference on,2007,18.0,GoogleScholar,1316759.0
12646,1803049,Simultaneous scalability and security for data-intensive web applications," Amit Manjhi,  Anastassia Ailamaki,  Bruce M Maggs,  Todd C Mowry,  Christopher Olston,  Anthony Tomasic",Proceedings of the 2006 ACM SIGMOD international conference on Management of data,2006,18.0,GoogleScholar,1316760.0
12652,1803050,SpongeFiles: mitigating data skew in mapreduce using distributed memory,"Khaled Elmeleegy,Christopher Olston,Benjamin Reed",SIGMOD Conference,2014,16.0,GoogleScholar,1316761.0
12657,1803051, Ibis: A Provenance Manager for Multi-Layer Systems.," Christopher Olston,  Anish Das Sarma", CIDR,2011,9.0,GoogleScholar,1316762.0
12665,1803053,Efficient algorithms for processing XPath queries,"Georg Gottlob, Christoph Koch, Reinhard Pichler",ACM Transactions on Database Systems (TODS),2005,611.0,GoogleScholar,1316763.0
12675,1803056,The complexity of XPath query evaluation and XML typing," Georg Gottlob,  Christoph Koch,  Reinhard Pichler", Proceedings of the twenty-second ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems,2003,169.0,GoogleScholar,1316764.0
12681,1803057,The Lixto data extraction project: back and forth between theory and practice,"Georg Gottlob,Christoph Koch,Robert Baumgartner,Marcus Herzog,Sergio Flesca",PODS,2004,159.0,GoogleScholar,1316765.0
12706,1803066, Scaling games to epic proportions," Walker White,  Alan Demers,  Christoph Koch,  Johannes Gehrke,  Rajmohan Rajagopalan",Proceedings of the 2007 ACM SIGMOD international conference on Management of data,2007,79.0,GoogleScholar,1316766.0
12709,1803067, Building efficient query engines in a high-level language," Yannis Klonatos,  Christoph Koch,  Tiark Rompf,  Hassan Chafi", Proceedings of the VLDB Endowment,2014,73.0,GoogleScholar,1316767.0
12716,1803069, Simultaneous equation systems for query processing on continuous-time data streams,Christoph Koch,Data Engineering; 2008. ICDE 2008. IEEE 24th International Conference on,2008,14.0,GoogleScholar,1316768.0
12723,1803071, Massively multi-query join processing in publish/subscribe systems," Mingsheng Hong,  Alan J Demers,  Johannes E Gehrke,  Christoph Koch,  Mirek Riedewald,  Walker M White",Proceedings of the 2007 ACM SIGMOD international conference on Management of data,2007,57.0,GoogleScholar,1316769.0
12729,1803072,Incremental query evaluation in a ring of databases,Christoph Koch,PODS,2010,47.0,GoogleScholar,1316770.0
12735,1803073,Database research opportunities in computer games," Walker White,  Christoph Koch,  Nitin Gupta,  Johannes Gehrke,  Alan Demers", ACM SIGMOD Record,2007,17.0,GoogleScholar,1316771.0
12741,1803074,Approximating predicates and expressive queries on probabilistic databases,Christoph Koch,PODS,2008,43.0,GoogleScholar,1316772.0
12747,1803075,XPath processing in a nutshell,"Georg Gottlob,Christoph Koch,Reinhard Pichler",SIGMOD Record,2003,43.0,GoogleScholar,1316773.0
12760,1803078, DBToaster: A SQL compiler for high-performance delta processing in main-memory databases," Yanif Ahmad,  Christoph Koch", Proceedings of the VLDB Endowment,2009,39.0,GoogleScholar,1316774.0
12766,1803079,The Homeostasis Protocol: Avoiding Transaction Coordination Through Program Analysis," Sudip Roy,  Lucja Kot,  Gabriel Bender,  Bailu Ding,  Hossein Hojjat,  Christoph Koch",Proceedings of the 2015 ACM SIGMOD International Conference on Management of Data,2015,38.0,GoogleScholar,1316775.0
12776,1803081,Scalable and adaptive online joins,"Mohammed Elseidy,Abdallah Elguindy,Aleksandar Vitorovic,Christoph Koch",PVLDB,2014,36.0,GoogleScholar,1316776.0
12785,1803084,Cooperative update exchange in the Youtopia system," ucja Kot,  Christoph Koch",PVLDB,2009,28.0,GoogleScholar,1316777.0
12796,1803087,Processing queries on tree-structured data efficiently,Christoph Koch,PODS,2006,23.0,GoogleScholar,1316778.0
12802,1804547,Approximation schemes for many-objective query optimization,"Immanuel Trummer,Christoph Koch",SIGMOD Conference,2014,9.0,GoogleScholar,1316779.0
12807,1803089,LINVIEW: incremental view maintenance for complex analytical queries,"Milos Nikolic,Mohammed Elseidy,Christoph Koch",SIGMOD Conference,2014,21.0,GoogleScholar,1316780.0
12818,1803091, An evaluation of checkpoint recovery for massively multiplayer online games," Marcos Vaz Salles,  Tuan Cao,  Benjamin Sowell,  Alan Demers,  Johannes Gehrke,  Christoph Koch", Proceedings of the VLDB Endowment,2009,20.0,GoogleScholar,1316781.0
12830,1803094,XML Prefiltering as a String Matching Problem,"Christoph Koch,Stefanie Scherzinger,Michael Schmidt",Data Engineering; 2008. ICDE 2008. IEEE 24th International Conference on,2008,19.0,GoogleScholar,1316782.0
12835,1803095, Entangled queries: enabling declarative data-driven coordination," Nitin Gupta,  Lucja Kot,  Sudip Roy,  Gabriel Bender,  Johannes Gehrke,  Christoph Koch", ACM Transactions on Database Systems (TODS),2012,18.0,GoogleScholar,1316783.0
12844,1803097,How to Architect a Query Compiler,"Amir Shaikhha,Yannis Klonatos,Lionel Parreaux,Lewis Brown,Mohammad Dashti,Christoph Koch",SIGMOD Conference,2016,15.0,GoogleScholar,1316784.0
12849,1803098,An Incremental Anytime Algorithm for Multi-Objective Query Optimization," Immanuel Trummer,  Christoph Koch",SIGMOD Conference,2015,15.0,GoogleScholar,1316785.0
12855,1803099,Automatic synthesis of out-of-core algorithms," Yannis Klonatos,  Andres Ntzli,  Andrej Spielmann,  Christoph Koch,  Victor Kuncak",SIGMOD Conference,2013,15.0,GoogleScholar,1316786.0
12861,1803100,On Query Algebras for Probabilistic Databases,Christoph Koch,ACM SIGMOD Record,2009,15.0,GoogleScholar,1316787.0
12867,1803101,Multiple query optimization on the D-Wave 2X adiabatic quantum computer," Immanuel Trummer,  Christoph Koch", Proceedings of the VLDB Endowment,2016,13.0,GoogleScholar,1316788.0
12872,1803102,Beyond isolation: research opportunities in declarative data-driven coordination," Lucja Kot,  Nitin Gupta,  Sudip Roy,  Johannes Gehrke,  Christoph Koch", ACM SIGMOD Record,2010,13.0,GoogleScholar,1316789.0
12880,1803104,How to Win a Hot Dog Eating Contest: Distributed Incremental View Maintenance with Batch Updates,"Milos Nikolic,Mohammad Dashti,Christoph Koch",SIGMOD Conference,2016,14.0,SemanticScholar,1316790.0
12885,1803105, Load balancing and skew resilience for parallel joins," Aleksandar Vitorovic,  Mohammed Elseidy,  Christoph Koch",Data Engineering (ICDE); 2016 IEEE 32nd International Conference on,2016,8.0,GoogleScholar,1316791.0
12892,1803107,Fine-grained disclosure control for app ecosystems," Gabriel M Bender,  Lucja Kot,  Johannes Gehrke,  Christoph Koch",Proceedings of the 2013 ACM SIGMOD International Conference on Management of Data,2013,6.0,GoogleScholar,1316792.0
12907,1803111, Parallelizing query optimization on shared-nothing architectures," Immanuel Trummer,  Christoph Koch", Proceedings of the VLDB Endowment,2016,3.0,GoogleScholar,1316793.0
12912,1803112,Coordination through querying in the youtopia system," Nitin Gupta,  Lucja Kot,  Gabriel Bender,  Sudip Roy,  Johannes Gehrke,  Christoph Koch",Proceedings of the 2011 ACM SIGMOD International Conference on Management of data,2011,3.0,GoogleScholar,1316794.0
12920,1803115,Incremental View Maintenance For Collection Programming,"Christoph Koch,Daniel Lupei,Val Tannen",PODS,2016,1.0,GoogleScholar,1316795.0
12925,1803116, Path Queries on Compressed XML, Christoph Koch,Proceedings 2003 VLDB Conference: 29th International Conference on Very Large Databases (VLDB),2003,1.0,GoogleScholar,1316796.0
12927,1803117,Transaction Repair for Multi-Version Concurrency Control,"Mohammad Dashti,Sachin Basil John,Amir Shaikhha,Christoph Koch",SIGMOD Conference,2017,0.0,GoogleScholar,1316797.0
12932,1803118, Solving the Join Ordering Problem via Mixed Integer Linear Programming," Immanuel Trummer,  Christoph Koch",Proceedings of the 2017 ACM International Conference on Management of Data,2017,0.0,GoogleScholar,1316798.0
